date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:56	1783602/1783602	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:54%20GMT	https://static.wixstatic.com/media/a240ce_d5f05656c0494059850c64ca7f98a5f7~mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_d5f05656c0494059850c64ca7f98a5f7~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_d5f05656c0494059850c64ca7f98a5f7_mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_d5f05656c0494059850c64ca7f98a5f7_mv2.png	(from https://www.theglowbarldn.com/)
11:10:57	135308/135308	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:56%20GMT	https://static.wixstatic.com/media/a240ce_b2fc139f34714e27bff0642cc2337928~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_b2fc139f34714e27bff0642cc2337928~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_b2fc139f34714e27bff0642cc2337928_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_b2fc139f34714e27bff0642cc2337928_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:58	1983450/1983450	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:57%20GMT	https://static.wixstatic.com/media/a240ce_4389089b92184671b8f536764de0e6ae~mv2.png/v1/fit/w_811,h_1023,q_90,enc_avif,quality_auto/a240ce_4389089b92184671b8f536764de0e6ae~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_4389089b92184671b8f536764de0e6ae_mv2.png/v1/fit/w_811,h_1023,q_90,enc_avif,quality_auto/a240ce_4389089b92184671b8f536764de0e6ae_mv2.png	(from https://www.theglowbarldn.com/)
11:10:58	690/690	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:58%20GMT	https://static.wixstatic.com/media/a240ce_95f607f74f814c748a0b551fcfb97283~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_95f607f74f814c748a0b551fcfb97283~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_95f607f74f814c748a0b551fcfb97283_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_95f607f74f814c748a0b551fcfb97283_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:00	149955/149955	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:59%20GMT	https://static.wixstatic.com/media/a240ce_95f607f74f814c748a0b551fcfb97283~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_95f607f74f814c748a0b551fcfb97283~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_95f607f74f814c748a0b551fcfb97283_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_95f607f74f814c748a0b551fcfb97283_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:00	690/690	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:11:00%20GMT	https://static.wixstatic.com/media/a240ce_4b95ee028daf4ccab765825f55401632~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_4b95ee028daf4ccab765825f55401632~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_4b95ee028daf4ccab765825f55401632_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_4b95ee028daf4ccab765825f55401632_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:02	158103/158103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:11:01%20GMT	https://static.wixstatic.com/media/a240ce_4b95ee028daf4ccab765825f55401632~mv2.jpg/v1/fit/w_960,h_1200,q_90,enc_avif,quality_auto/a240ce_4b95ee028daf4ccab765825f55401632~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_4b95ee028daf4ccab765825f55401632_mv2.jpg/v1/fit/w_960,h_1200,q_90,enc_avif,quality_auto/a240ce_4b95ee028daf4ccab765825f55401632_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:02	690/690	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:11:02%20GMT	https://static.wixstatic.com/media/a240ce_d0bb69a4d702480482a8ecc7090bdc47~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_d0bb69a4d702480482a8ecc7090bdc47~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_d0bb69a4d702480482a8ecc7090bdc47_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_d0bb69a4d702480482a8ecc7090bdc47_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:04	84097/84097	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:11:03%20GMT	https://static.wixstatic.com/media/a240ce_d0bb69a4d702480482a8ecc7090bdc47~mv2.jpg/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_d0bb69a4d702480482a8ecc7090bdc47~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_d0bb69a4d702480482a8ecc7090bdc47_mv2.jpg/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_d0bb69a4d702480482a8ecc7090bdc47_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:04	2008/2008	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:11:04%20GMT	https://static.wixstatic.com/media/11062b_afa82e3bb3bd4d569352b77d882e1f4e~mv2.jpeg/v1/fill/w_100,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/11062b_afa82e3bb3bd4d569352b77d882e1f4e~mv2.jpeg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_afa82e3bb3bd4d569352b77d882e1f4e_mv2.jpe/v1/fill/w_100,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_3,/11062b_afa82e3bb3bd4d569352b77d882e1f4e_mv2.jpg	(from https://www.theglowbarldn.com/)
11:11:06	269238/269238	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:11:05%20GMT	https://www.tiktok.com/@the.glow.bar?is_from_webapp=1&sender_device=pc	/home/afdaall27/websites/theglowbarldn/www.tiktok.com/@the.glow009b.html	(from https://www.theglowbarldn.com/)
11:11:06	423998/423998	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:11:05%20GMT	https://www.instagram.com/theglowbarldn/	/home/afdaall27/websites/theglowbarldn/www.instagram.com/theglowbarldn/index.html	(from https://www.theglowbarldn.com/)
11:11:09	1181333/1181333	---MCZ	200	added ('OK')	text/html	etag:W/%2250b2b90c8067fd8d574236091305167e%22	https://www.theglowbarldn.com/cookie-policy	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/cookie-policy.html	(from https://www.theglowbarldn.com/)
11:11:10	1180578/1180578	---MCZ	200	added ('OK')	text/html	etag:W/%22193f899d897cb4e80e375b814d976cbc%22	https://www.theglowbarldn.com/privacy-policy	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/privacy-policy.html	(from https://www.theglowbarldn.com/)
11:11:12	1180687/1180687	---MCZ	200	added ('OK')	text/html	etag:W/%223fa4f2c5ff5b3c736b07696a829ea81b%22	https://www.theglowbarldn.com/terms-and-conditions	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/terms-and-conditions.html	(from https://www.theglowbarldn.com/)
11:11:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:11:13%20GMT	https://panorama.wixapps.net/api/v1/bulklog	/home/afdaall27/websites/theglowbarldn/panorama.wixapps.net/api/v1/bulklog.77.delayed	(from https://www.theglowbarldn.com/)
11:11:13	1175921/1175921	---MCZ	200	added ('OK')	text/html	etag:W/%22bc69f99b062a11931f2cbd9a38d4bdfe%22	https://www.theglowbarldn.com/refund-policy	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/refund-policy.html	(from https://www.theglowbarldn.com/)
11:11:14	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2009%20Aug%202025%2004:11:14%20GMT	https://static.wixstatic.com/media	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media	(from https://www.theglowbarldn.com/)
11:11:16	131854/131854	---M-Z	200	added ('OK')	application/javascript	etag:%223dba122fff59f2079b3877b077a5c7c7%22	https://browser.sentry-cdn.com/7.120.3/bundle.tracing.es5.min.js	/home/afdaall27/websites/theglowbarldn/browser.sentry-cdn.com/7.120.3/bundle.tracing.es5.min.js	(from https://www.theglowbarldn.com/)
11:11:16	3323/3323	---M-Z	200	added ('OK')	application/javascript	etag:%22ccf0e1db3811d44808d97a63c7a72d1f%22	https://browser.sentry-cdn.com/7.120.3/modulemetadata.es5.min.js	/home/afdaall27/websites/theglowbarldn/browser.sentry-cdn.com/7.120.3/modulemetadata.es5.min.js	(from https://www.theglowbarldn.com/)
11:11:17	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2009%20Aug%202025%2004:11:15%20GMT	https://static.wixstatic.com/media/	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/index.html	(from https://www.theglowbarldn.com/)
11:11:17	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2009%20Aug%202025%2004:11:16%20GMT	https://static.wixstatic.com/	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/index.html	(from https://www.theglowbarldn.com/)
11:11:17	301/301	---M-Z	404	error ('Not%20Found')	application/xml	date:Sat,%2009%20Aug%202025%2004:11:16%20GMT	https://static.parastorage.com/services/wix-thunderbolt/dist/	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/wix-thunderbolt/dist/index.html	(from https://www.theglowbarldn.com/)
11:11:17	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:11:17%20GMT	https://www.theglowbarldn.com/api/	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/api/index.html	(from https://www.theglowbarldn.com/)
11:11:18	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:11:18%20GMT	https://www.theglowbarldn.com/envelope/	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/envelope/index.html	(from https://www.theglowbarldn.com/)
11:11:19	723/723	---MCZ	200	added ('OK')	text/xml	etag:W/%222d3-sCNiBNux9b5H8dnnGtURFCCagFc%22	https://www.theglowbarldn.com/sitemap.xml	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/sitemap.xml	(from https://www.theglowbarldn.com/)
11:11:19	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:11:19%20GMT	https://www.theglowbarldn.com/feed.xml	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/feed.7c.delayed	(from https://www.theglowbarldn.com/)
11:11:21	133607/133607	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae1a317e008c2d51d958357b82a81c56%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.69d6b9a3.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.69d6b9a3.bundle.min.js	(from https://www.theglowbarldn.com/)
11:11:22	301/301	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2009%20Aug%202025%2004:11:21%20GMT	http://localhost:/	/home/afdaall27/websites/theglowbarldn/localhost_/index.html	(from https://www.theglowbarldn.com/)
11:11:22	266431/266431	---M-Z	200	added ('OK')	application/javascript	etag:W/%226227353410a34d361107595b01c4db94%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.8c04a366.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/wix-thunderbolt/dist/main.8c04a366.bundle.min.js	(from https://www.theglowbarldn.com/)
11:13:19	154/154	---M--	200	added ('OK')	application/javascript	etag:%222cd14e55ed3e14290ecd4c5ca33dc648%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.f600e767.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.f600e767.bundle.min.js	(from https://www.theglowbarldn.com/)
11:13:20	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.theglowbarldn.com/)
11:13:21	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.theglowbarldn.com/)
11:13:21	131835/131835	---MCZ	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.theglowbarldn.com/)
11:13:23	188883/188883	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd99b8313ef9eaa4d8355a2d8563df%22	https://static.parastorage.com/services/ecom-platform-cart-icon/1.1752.0/CartIconViewerWidgetNoCss.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/ecom-platform-cart-icon/1.1752.0/CartIconViewerWidgetNoCss.bundle.min.js	(from https://www.theglowbarldn.com/)
11:13:23	215320/215320	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a7ddba4948ffad256573dbb5c521d359%22	https://static.parastorage.com/services/loyalty-tpa/1.2289.0/LoyaltyStatusViewerWidgetNoCss.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/loyalty-tpa/1.2289.0/LoyaltyStatusViewerWidgetNoCss.bundle.min.js	(from https://www.theglowbarldn.com/)
11:13:24	5943/5943	---M-Z	200	added ('OK')	application/javascript	etag:W/%2217261684e539753369be14d859077377%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.theglowbarldn.com/)
11:13:25	2207/2207	---MCZ	400	error ('Bad%20Request')	text/html	date:Sat,%2009%20Aug%202025%2004:13:25%20GMT	https://www.theglowbarldn.com/decodeURIComponent(e	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/decodeURIComponent(e.86.delayed	(from https://www.theglowbarldn.com/)
11:13:26	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%22df644f83788d1f4c908f19099724035e%22	https://static.parastorage.com/services/tag-manager-client/1.1028.0/siteTags.bundle.min.js	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/services/tag-manager-client/1.1028.0/siteTags.bundle.min.js	(from https://www.theglowbarldn.com/)
11:13:27	22/22	---M--	200	added ('OK')	text/plain	etag:%22f77c87f977e0fcce05a6df46c885a129%22	http://static.parastorage.com/robots.txt		(from https://www.theglowbarldn.com/)
11:13:29	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2009%20Aug%202025%2004:13:28%20GMT	https://static.wixstatic.com/robots.txt		(from https://www.theglowbarldn.com/)
11:13:32	1742695/1742695	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:13:31%20GMT	https://www.theglowbarldn.com/members-area/c	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/c.html	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:34	10504/10504	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Jul%202025%2002:39:43%20GMT	http://static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/aDjpMND83pDErGXlVEr-Sfk_vArhqVIZ0nv9q090hN8.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/aDjpMND83pDErGXlVEr-Sfk_vArhqVIZ0nv9q090hN8.woff2	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:35	12176/12176	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Aug%202025%2009:47:25%20GMT	http://static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/c4FPK8_hIFKoX59qcGwdChUOjZSKWg4xBWp_C_qQx0o.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/c4FPK8_hIFKoX59qcGwdChUOjZSKWg4xBWp_C_qQx0o.woff2	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:36	12256/12256	---M--	200	added ('OK')	font/woff2	date:Sun,%2013%20Jul%202025%2001:39:49%20GMT	http://static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/RbebACOccNN-5ixkDIVLjRUOjZSKWg4xBWp_C_qQx0o.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/RbebACOccNN-5ixkDIVLjRUOjZSKWg4xBWp_C_qQx0o.woff2	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:37	10400/10400	---M--	200	added ('OK')	font/woff2	date:Wed,%2016%20Jul%202025%2004:05:50%20GMT	http://static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/9VWMTeb5jtXkNoTv949Npfk_vArhqVIZ0nv9q090hN8.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/poppins/v5/9VWMTeb5jtXkNoTv949Npfk_vArhqVIZ0nv9q090hN8.woff2	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:37	1742482/1742482	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:13:33%20GMT	https://www.theglowbarldn.com/members-area/t	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/t.html	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:39	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:13:39%20GMT	https://www.theglowbarldn.com/members-area/sitemap.xml	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/sitemap.8f.delayed	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:40	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:13:40%20GMT	https://www.theglowbarldn.com/members-area/feed.xml	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/feed.90.delayed	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:41	1742566/1742566	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:13:39%20GMT	https://www.theglowbarldn.com/members-area/robots.txt	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/robots.html	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:44	1010/1010	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:13:44%20GMT	https://static.wixstatic.com/media/nsplsh_555664724e5f5769345030~mv2_d_4052_3043_s_4_2.jpg/v1/fill/w_50,h_38,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/nsplsh_555664724e5f5769345030~mv2_d_4052_3043_s_4_2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_555664724e5f5769345030_mv2_d_4052_3043_s/v1/fill/w_50,h_38,al_c,q_80,usm_0.66_1.00_0.01,blur_3,e/nsplsh_555664724e5f5769345030_mv2_d_4052_3043_s_4_2.jpg	(from https://www.theglowbarldn.com/treatments)
11:13:44	1739757/1739757	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:13:43%20GMT	https://www.theglowbarldn.com/members-area/decodeURIComponent(e	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/decodeURIComponent(e.html	(from https://www.theglowbarldn.com/members-area/my-rewards)
11:13:46	1272/1272	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:13:46%20GMT	https://static.wixstatic.com/media/98244d_99e7cb1ed2d44408ae4e930eb2fad5ba~mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_99e7cb1ed2d44408ae4e930eb2fad5ba~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_99e7cb1ed2d44408ae4e930eb2fad5ba_mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_99e7cb1ed2d44408ae4e930eb2fad5ba_mv2.png	(from https://www.theglowbarldn.com/treatments)
11:13:46	1367603/1367603	---MCZ	200	added ('OK')	text/html	etag:W/%2207d1b42709e5f8c5caedbcb89ab9c73f%22	https://www.theglowbarldn.com/service-page/tiny-tattoo	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/tiny-tattoo.html	(from https://www.theglowbarldn.com/treatments)
11:13:48	1364259/1364259	---MCZ	200	added ('OK')	text/html	etag:W/%22433400acd3b44b15e3a1d5d76ea10f24%22	https://www.theglowbarldn.com/service-page/consultation	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/consultation.html	(from https://www.theglowbarldn.com/treatments)
11:13:49	1380/1380	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:13:49%20GMT	https://static.wixstatic.com/media/98244d_a128654471544163b1892f0bacb28619~mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_a128654471544163b1892f0bacb28619~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_a128654471544163b1892f0bacb28619_mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_a128654471544163b1892f0bacb28619_mv2.png	(from https://www.theglowbarldn.com/treatments)
11:13:50	1364225/1364225	---MCZ	200	added ('OK')	text/html	etag:W/%2277b2282b505cd94697e12f512ffdb6bc%22	https://www.theglowbarldn.com/service-page/consultation-with-treatment	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/consultation-with-treatment.html	(from https://www.theglowbarldn.com/treatments)
11:13:52	1365388/1365388	---MCZ	200	added ('OK')	text/html	etag:W/%220f7ab59ee5535c6bbf62306b3bf813bd%22	https://www.theglowbarldn.com/service-page/the-glow-bar-virtual-consultation	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/the-glow-bar-virtual-consultation.html	(from https://www.theglowbarldn.com/treatments)
11:13:54	1366329/1366329	---MCZ	200	added ('OK')	text/html	etag:W/%22c997cdf33279efff2d255982ebab4b3f%22	https://www.theglowbarldn.com/service-page/face-to-face-prescriptions	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/face-to-face-prescriptions.html	(from https://www.theglowbarldn.com/treatments)
11:13:55	1365908/1365908	---MCZ	200	added ('OK')	text/html	etag:W/%22ce5933737fb93108fe36f58d597c2efd%22	https://www.theglowbarldn.com/service-page/anti-wrinkle-injections	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/anti-wrinkle-injections.html	(from https://www.theglowbarldn.com/treatments)
11:13:57	1361962/1361962	---MCZ	200	added ('OK')	text/html	etag:W/%2291f0e2b49621041c40bf7f6fd8255a1e%22	https://www.theglowbarldn.com/service-page/baby-tox	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/baby-tox.html	(from https://www.theglowbarldn.com/treatments)
11:13:59	1363416/1363416	---MCZ	200	added ('OK')	text/html	etag:W/%22cd4b87c804f2259a8d09aafaeffda8c1%22	https://www.theglowbarldn.com/service-page/men-s-anti-wrinkle-injections	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/men-s-anti-wrinkle-injections.html	(from https://www.theglowbarldn.com/treatments)
11:14:01	1363278/1363278	---MCZ	200	added ('OK')	text/html	etag:W/%22e98e1c6e866234e67ed843b1b203c744%22	https://www.theglowbarldn.com/service-page/anti-wrinkle-top-up	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/anti-wrinkle-top-up.html	(from https://www.theglowbarldn.com/treatments)
11:14:02	1361874/1361874	---MCZ	200	added ('OK')	text/html	etag:W/%22ca016dc9703bdada02405c82eef17d9e%22	https://www.theglowbarldn.com/service-page/lip-flip	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lip-flip.html	(from https://www.theglowbarldn.com/treatments)
11:14:03	1361787/1361787	---MCZ	200	added ('OK')	text/html	etag:W/%22c016d938ee2417a0d639cddde6ca0753%22	https://www.theglowbarldn.com/service-page/gummy-smile	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gummy-smile.html	(from https://www.theglowbarldn.com/treatments)
11:14:05	1362595/1362595	---MCZ	200	added ('OK')	text/html	etag:W/%22dfa572a93681ca5034ce7cc476d534e1%22	https://www.theglowbarldn.com/service-page/lip-flip-gummy-smile-combo	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lip-flip-gummy-smile-combo.html	(from https://www.theglowbarldn.com/treatments)
11:14:07	1364733/1364733	---MCZ	200	added ('OK')	text/html	etag:W/%2231d0216d49ec4cf0dca223ce85c9c647%22	https://www.theglowbarldn.com/service-page/tox-smile-lift-dao	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/tox-smile-lift-dao.html	(from https://www.theglowbarldn.com/treatments)
11:14:09	1362942/1362942	---MCZ	200	added ('OK')	text/html	etag:W/%224e5988a7c0d6b23fa4d3c20b5c7ba7ae%22	https://www.theglowbarldn.com/service-page/cobbled-chin	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/cobbled-chin.html	(from https://www.theglowbarldn.com/treatments)
11:14:10	1366052/1366052	---MCZ	200	added ('OK')	text/html	etag:W/%224892a902b1e7bcccee83c4bcf3cba524%22	https://www.theglowbarldn.com/service-page/masseter-tox	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/masseter-tox.html	(from https://www.theglowbarldn.com/treatments)
11:14:12	1363397/1363397	---MCZ	200	added ('OK')	text/html	etag:W/%22cb70a0978230481a76f372f65765633e%22	https://www.theglowbarldn.com/service-page/non-surgical-tox-rhinoplasty	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/non-surgical-tox-rhinoplasty.html	(from https://www.theglowbarldn.com/treatments)
